#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_6.001: FeXANES_GT5_flakysmooth2_Fe_6.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_6.001
 7141.05000,  0.97918242
 7142.05000,  0.97425548
 7143.05000,  0.96071810
 7144.05000,  0.95309745
 7145.05000,  0.94032012
 7146.05000,  0.92833949
 7147.05000,  0.91148712
 7148.05000,  0.89621200
 7149.05000,  0.89592029
 7150.05000,  0.89216785
 7151.05000,  0.89103414
 7152.05000,  0.90711605
 7153.05000,  0.91698313
 7154.05000,  0.93470926
 7155.05000,  0.94164171
 7156.05000,  0.95503141
 7157.05000,  0.96528200
 7158.05000,  0.97376108
 7159.05000,  0.97800906
 7160.05000,  0.98452395
 7161.05000,  0.99062368
 7162.05000,  1.00175274
 7163.05000,  1.00909642
 7164.05000,  1.01957054
 7165.05000,  1.03262229
 7166.05000,  1.04611586
 7167.05000,  1.05507758
 7168.05000,  1.06220238
 7169.05000,  1.06672701
 7170.05000,  1.07155328
 7171.05000,  1.07235528
 7172.05000,  1.06943155
 7173.05000,  1.06643749
 7174.05000,  1.06056992
 7175.05000,  1.05719596
 7176.05000,  1.05548184
 7177.05000,  1.05599461
 7178.05000,  1.05509156
 7179.05000,  1.05578818
 7180.05000,  1.04836803
 7181.05000,  1.04457859
 7182.05000,  1.04151419
 7183.05000,  1.03383980
 7184.05000,  1.02873377
 7185.05000,  1.02941576
 7186.05000,  1.01943361
 7187.05000,  1.01542222
 7188.05000,  1.01770757
 7189.05000,  1.01611697
 7190.05000,  1.01411822
 7191.05000,  1.00734398
 7192.05000,  1.00446516
 7193.05000,  1.00306308
 7194.05000,  0.99935101
 7195.05000,  0.99376461
 7196.05000,  0.99134131
 7197.05000,  0.98966996
 7198.05000,  0.98711185
 7199.05000,  0.98601654
 7200.05000,  0.98467220
 7201.05000,  0.98534403
 7202.05000,  0.98378248
 7203.05000,  0.98434064
 7204.05000,  0.98303036
 7205.05000,  0.98606037
 7206.05000,  0.98583706
 7207.05000,  0.98803365
 7208.05000,  0.98903578
 7209.05000,  0.99077167
 7210.05000,  0.99334894
 7211.05000,  0.99466430
 7212.05000,  0.99782186
 7213.05000,  0.99854355
 7214.05000,  1.00101578
 7215.05000,  1.00366058
 7216.05000,  1.00303959
 7217.05000,  1.00428505
 7218.05000,  1.00610495
 7219.05000,  1.00349744
 7220.05000,  1.00139195
 7221.05000,  1.00246737
 7222.05000,  1.00390569
 7223.05000,  1.00351146
 7224.05000,  1.00493492
 7225.05000,  1.00608441
 7226.05000,  1.00654460
 7227.05000,  1.00327551
 7228.05000,  1.00518329
 7229.05000,  1.00198149
 7230.05000,  0.99880628
 7231.05000,  0.99730090
 7232.05000,  0.99582530
 7233.05000,  0.99431701
 7234.05000,  0.99219784
 7235.05000,  0.99083444
 7236.05000,  0.99091525
 7237.05000,  0.99287112
 7238.05000,  0.99554699
 7239.05000,  0.99724079
 7240.05000,  0.99765024
 7241.05000,  1.00306495
 7242.05000,  1.00390833
 7243.05000,  1.00576743
 7244.05000,  1.00865929
 7245.05000,  1.00839177
 7246.05000,  1.00916289
 7247.05000,  1.01647047
 7248.05000,  1.01181045
 7249.05000,  1.00850408
 7250.05000,  1.01125461
 7251.05000,  1.01065123
 7252.05000,  1.01175616
 7253.05000,  1.01084256
 7254.05000,  1.01203123
 7255.05000,  1.01797811
 7256.05000,  1.01452284
 7257.05000,  1.01141266
 7258.05000,  1.01460367
 7259.05000,  1.01723643
 7260.05000,  1.01200108
 7261.05000,  1.01269813
 7262.05000,  1.01337164
 7263.05000,  1.03280031
 7264.05000,  1.03640280
 7265.05000,  1.00719301
 7266.05000,  1.00467686
 7267.05000,  1.00546816
 7268.05000,  1.00705713
 7269.05000,  1.00477118
 7270.05000,  1.00359532
 7271.05000,  1.00518822
 7272.05000,  1.00825584
 7273.05000,  1.00729972
 7274.05000,  0.99922466
 7275.05000,  1.00029562
 7276.05000,  1.00313774
 7277.05000,  1.00453683
 7278.05000,  1.00154235
 7279.05000,  1.00168611
 7280.05000,  1.00401503
 7281.05000,  1.00188396
 7282.05000,  1.00087282
 7283.05000,  0.99905148
 7284.05000,  0.99630599
 7285.05000,  0.99668978
 7286.05000,  0.99543910
 7287.05000,  0.99462506
 7288.05000,  0.99582859
 7289.05000,  0.99595135
 7290.05000,  0.99582083
 7291.05000,  0.99334657
 7292.05000,  0.99482977
 7293.05000,  0.99313953
 7294.05000,  0.99054857
 7295.05000,  0.98958613
 7296.05000,  0.99313695
 7297.05000,  0.99112522
 7298.05000,  0.98783519
 7299.05000,  0.99148482
 7300.05000,  0.98880753
 7301.05000,  0.98720522
 7302.05000,  0.99292713
 7303.05000,  0.99124027
 7304.05000,  0.99109951
 7305.05000,  0.99152744
 7306.05000,  0.99031850
 7307.05000,  0.99088709
 7308.05000,  0.99162008
 7309.05000,  0.99142661
 7310.05000,  0.99451393
 7311.05000,  0.99175521
 7312.05000,  0.99444372
