#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_12.001: FeXANES_GT15_super_dark_Fe_12.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_12.001
 7173.05000,  0.93840534
 7174.05000,  0.94795881
 7175.05000,  0.96145788
 7176.05000,  0.96603328
 7177.05000,  0.96739417
 7178.05000,  0.97104975
 7179.05000,  0.98213111
 7180.05000,  0.98380322
 7181.05000,  0.98775796
 7182.05000,  0.99107334
 7183.05000,  0.99588288
 7184.05000,  0.99584366
 7185.05000,  1.00050766
 7186.05000,  0.99990669
 7187.05000,  1.00397082
 7188.05000,  1.00765166
 7189.05000,  1.01102802
 7190.05000,  1.01209273
 7191.05000,  1.01104529
 7192.05000,  1.01336788
 7193.05000,  1.01284580
 7194.05000,  1.01789121
 7195.05000,  1.01837591
 7196.05000,  1.01688677
 7197.05000,  1.01882172
 7198.05000,  1.01820965
 7199.05000,  1.01571708
 7200.05000,  1.01769699
 7201.05000,  1.01911812
 7202.05000,  1.02096001
 7203.05000,  1.02068869
 7204.05000,  1.01846530
 7205.05000,  1.01972901
 7206.05000,  1.01898400
 7207.05000,  1.01886412
 7208.05000,  1.02011197
 7209.05000,  1.01421752
 7210.05000,  1.01500947
 7211.05000,  1.01543706
 7212.05000,  1.01223078
 7213.05000,  1.01223679
 7214.05000,  1.01158623
 7215.05000,  1.00927399
 7216.05000,  1.01022216
 7217.05000,  1.00829662
 7218.05000,  1.00195652
 7219.05000,  1.00210188
 7220.05000,  1.00446299
 7221.05000,  1.00048765
 7222.05000,  1.00250752
 7223.05000,  1.00027994
 7224.05000,  0.99535223
 7225.05000,  0.99448028
 7226.05000,  0.99466960
 7227.05000,  0.99051232
 7228.05000,  0.98942936
 7229.05000,  0.98707636
 7230.05000,  0.98557196
 7231.05000,  0.98497929
 7232.05000,  0.98283763
 7233.05000,  0.98179552
 7234.05000,  0.98228641
 7235.05000,  0.98259251
 7236.05000,  0.98048929
 7237.05000,  0.97914338
 7238.05000,  0.97812675
 7239.05000,  0.97880892
 7240.05000,  0.97897657
 7241.05000,  0.97829658
 7242.05000,  0.97737137
 7243.05000,  0.98209022
 7244.05000,  0.98328366
 7245.05000,  0.98062005
 7246.05000,  0.98015840
 7247.05000,  0.98412080
 7248.05000,  0.98207517
 7249.05000,  0.97922484
 7250.05000,  0.98281218
 7251.05000,  0.98306107
 7252.05000,  0.98481498
 7253.05000,  0.98454109
 7254.05000,  0.99489252
 7255.05000,  0.98852078
 7256.05000,  0.99006817
 7257.05000,  0.98808285
 7258.05000,  0.98858491
 7259.05000,  0.99153851
 7260.05000,  0.99204928
 7261.05000,  0.99292178
 7262.05000,  1.00076099
 7263.05000,  1.00066945
 7264.05000,  1.00919309
 7265.05000,  0.99713201
 7266.05000,  0.99703072
 7267.05000,  0.99984999
 7268.05000,  0.99868010
 7269.05000,  0.98880321
 7270.05000,  1.00103436
 7271.05000,  1.00058562
 7272.05000,  1.00438824
 7273.05000,  1.00263347
 7274.05000,  1.00232766
 7275.05000,  1.00053081
 7276.05000,  1.00131478
 7277.05000,  1.00264647
 7278.05000,  1.00368203
 7279.05000,  1.00501177
 7280.05000,  1.00454963
 7281.05000,  1.00910364
 7282.05000,  1.00869094
 7283.05000,  1.00924302
 7284.05000,  1.00650850
 7285.05000,  1.00880719
 7286.05000,  1.00517696
 7287.05000,  1.00902078
 7288.05000,  1.00910293
 7289.05000,  1.00717456
 7290.05000,  1.00812161
 7291.05000,  1.00889683
 7292.05000,  1.01105861
 7293.05000,  1.00713552
 7294.05000,  1.00989762
 7295.05000,  1.00871341
 7296.05000,  1.00908257
 7297.05000,  1.00555596
 7298.05000,  1.00813688
 7299.05000,  1.00738422
 7300.05000,  1.00862275
 7301.05000,  1.00725283
 7302.05000,  1.01041565
 7303.05000,  1.00776530
 7304.05000,  1.00818950
 7305.05000,  1.00694740
 7306.05000,  1.00806075
 7307.05000,  1.00956194
 7308.05000,  1.00674939
 7309.05000,  1.00647512
 7310.05000,  1.00674266
 7311.05000,  1.00523011
 7312.05000,  1.00766705
