#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_32.001: FeXANES_GT5_flaky2_Fe_32.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_32.001
 7032.05000,  5.78463e-4
 7037.05000,  3.51637e-4
 7042.05000,  1.59840e-4
 7047.05000, -8.36456e-5
 7052.05000, -1.27653e-4
 7057.05000, -1.62715e-4
 7062.05000, -3.21199e-4
 7067.05000, -2.36525e-4
 7072.05000, -1.80290e-4
 7077.05000,  7.65109e-5
 7082.05000,  5.24040e-4
 7087.05000,  0.00117595
 7092.05000,  0.00147367
 7097.05000,  0.00328881
 7102.05000,  0.00553319
 7102.35000,  0.00660104
 7102.65000,  0.00713425
 7102.95000,  0.00745906
 7103.25000,  0.00753068
 7103.55000,  0.00775060
 7103.85000,  0.00848616
 7104.15000,  0.00883948
 7104.45000,  0.00940302
 7104.75000,  0.00983424
 7105.05000,  0.01043843
 7105.35000,  0.01085892
 7105.65000,  0.01111057
 7105.95000,  0.01219516
 7106.25000,  0.01280226
 7106.55000,  0.01315512
 7106.85000,  0.01415247
 7107.15000,  0.01453351
 7107.45000,  0.01481825
 7107.75000,  0.01555829
 7108.05000,  0.01688767
 7108.35000,  0.01774971
 7108.65000,  0.01931785
 7108.95000,  0.02086257
 7109.25000,  0.02238875
 7109.55000,  0.02582602
 7109.85000,  0.02845680
 7110.15000,  0.03351116
 7110.45000,  0.04007247
 7110.75000,  0.05041609
 7111.05000,  0.05544195
 7111.35000,  0.06141813
 7111.65000,  0.06675770
 7111.95000,  0.07069509
 7112.25000,  0.07440906
 7112.55000,  0.08106030
 7112.85000,  0.08375900
 7113.15000,  0.08514605
 7113.45000,  0.08461330
 7113.75000,  0.08526700
 7114.05000,  0.08524266
 7114.35000,  0.08514378
 7114.65000,  0.08525575
 7114.95000,  0.08986886
 7115.25000,  0.09571964
 7115.55000,  0.10206760
 7115.85000,  0.11339945
 7116.15000,  0.12327899
 7116.45000,  0.14173159
