#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_31.001: FeXANES_GT5_flaky2_Fe_31.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_31.001
 7032.05000,  6.73909e-4
 7037.05000,  4.70031e-4
 7042.05000,  1.28902e-4
 7047.05000, -4.50244e-5
 7052.05000, -2.45371e-4
 7057.05000, -2.56902e-4
 7062.05000, -3.05204e-4
 7067.05000, -2.50545e-4
 7072.05000, -1.81644e-4
 7077.05000,  1.46148e-4
 7082.05000,  5.39608e-4
 7087.05000,  0.00130458
 7092.05000,  0.00182048
 7097.05000,  0.00332460
 7102.05000,  0.00714967
 7102.35000,  0.00743649
 7102.65000,  0.00789467
 7102.95000,  0.00792384
 7103.25000,  0.00837799
 7103.55000,  0.00880447
 7103.85000,  0.00878029
 7104.15000,  0.00944269
 7104.45000,  0.00982349
 7104.75000,  0.01023002
 7105.05000,  0.01050782
 7105.35000,  0.01112838
 7105.65000,  0.01166452
 7105.95000,  0.01183021
 7106.25000,  0.01249960
 7106.55000,  0.01295258
 7106.85000,  0.01307220
 7107.15000,  0.01427217
 7107.45000,  0.01513229
 7107.75000,  0.01554195
 7108.05000,  0.01711449
 7108.35000,  0.01827539
 7108.65000,  0.01900002
 7108.95000,  0.02101421
 7109.25000,  0.02295815
 7109.55000,  0.02606138
 7109.85000,  0.03009580
 7110.15000,  0.03526144
 7110.45000,  0.04039081
 7110.75000,  0.04392863
 7111.05000,  0.05428319
 7111.35000,  0.06115468
 7111.65000,  0.06359266
 7111.95000,  0.06594935
 7112.25000,  0.06813806
 7112.55000,  0.07270107
 7112.85000,  0.07344781
 7113.15000,  0.07439558
 7113.45000,  0.07428362
 7113.75000,  0.07394680
 7114.05000,  0.07633219
 7114.35000,  0.07940268
 7114.65000,  0.08242794
 7114.95000,  0.08853335
 7115.25000,  0.09431357
 7115.55000,  0.10814837
 7115.85000,  0.12429041
 7116.15000,  0.14594938
 7116.45000,  0.16378566
 7116.75000,  0.19647500
 7117.05000,  0.21378950
 7117.35000,  0.23680463
 7117.65000,  0.25918417
 7117.95000,  0.29589151
 7118.25000,  0.33520069
 7118.55000,  0.38338812
 7118.85000,  0.41097512
 7119.15000,  0.46543169
 7119.45000,  0.52069514
 7119.75000,  0.60042645
 7120.05000,  0.63215807
 7120.35000,  0.67408728
 7120.65000,  0.71680645
 7120.95000,  0.74728749
 7121.25000,  0.76778823
 7121.55000,  0.80759235
 7121.85000,  0.83362626
 7122.15000,  0.87148355
 7122.45000,  0.92248335
 7122.75000,  0.96637249
 7123.05000,  0.98102714
 7123.35000,  1.05349461
 7123.65000,  1.09477178
 7123.95000,  1.13269069
 7124.25000,  1.16173797
 7124.55000,  1.18061088
 7124.85000,  1.19560903
 7125.15000,  1.20053424
 7125.45000,  1.20145619
 7125.75000,  1.19667912
 7126.05000,  1.19668844
 7126.35000,  1.19952759
 7126.65000,  1.20472746
 7126.95000,  1.21201065
 7127.25000,  1.22764436
 7127.55000,  1.24316896
 7127.85000,  1.25759865
 7128.15000,  1.28053842
 7128.45000,  1.28937941
 7128.75000,  1.31134379
 7129.05000,  1.31643999
 7129.35000,  1.31658041
 7129.65000,  1.31562344
 7129.95000,  1.30580964
 7130.25000,  1.29384264
 7130.55000,  1.28490728
 7130.85000,  1.25759806
 7131.15000,  1.24725900
 7131.45000,  1.22550679
 7131.75000,  1.21966948
 7132.05000,  1.20230047
 7133.05000,  1.17986641
 7134.05000,  1.12310994
 7135.05000,  1.07645742
 7136.05000,  1.05076782
 7137.05000,  1.03566353
 7138.05000,  1.01969430
 7139.05000,  1.01064144
 7140.05000,  1.01126048
 7141.05000,  1.01379485
 7142.05000,  1.01582959
 7143.05000,  1.01141319
 7144.05000,  1.00563035
 7145.05000,  0.98940059
 7146.05000,  0.97073900
 7147.05000,  0.96275304
