#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_2.001: FeXANES_GT5_flaky2_Fe_2.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_2.001
 7032.05000,  0.00121848
 7037.05000,  8.02040e-4
 7042.05000,  4.02085e-4
 7047.05000,  1.95041e-4
 7052.05000, -4.06150e-5
 7057.05000, -1.75652e-4
 7062.05000, -3.39100e-4
 7067.05000, -4.24019e-4
 7072.05000, -1.78111e-4
 7077.05000, -2.02131e-5
 7082.05000,  1.25452e-4
 7087.05000,  4.55131e-4
 7092.05000,  0.00235260
 7097.05000,  0.00317410
 7102.05000,  0.00741995
 7102.35000,  0.00775234
 7102.65000,  0.00789950
 7102.95000,  0.00829470
 7103.25000,  0.00888283
 7103.55000,  0.00883910
 7103.85000,  0.00940489
 7104.15000,  0.00984840
 7104.45000,  0.01019193
 7104.75000,  0.01053534
 7105.05000,  0.01091199
 7105.35000,  0.01135356
 7105.65000,  0.01185916
 7105.95000,  0.01214311
 7106.25000,  0.01305158
 7106.55000,  0.01320809
 7106.85000,  0.01430569
 7107.15000,  0.01475416
 7107.45000,  0.01478997
 7107.75000,  0.01600602
 7108.05000,  0.01659595
 7108.35000,  0.01798050
 7108.65000,  0.01926949
 7108.95000,  0.01977906
 7109.25000,  0.02212604
 7109.55000,  0.02422100
 7109.85000,  0.02620151
 7110.15000,  0.02895267
 7110.45000,  0.03159989
 7110.75000,  0.03537887
 7111.05000,  0.04120271
 7111.35000,  0.04720136
 7111.65000,  0.05519193
 7111.95000,  0.06489865
 7112.25000,  0.07308659
 7112.55000,  0.08633860
 7112.85000,  0.09409853
 7113.15000,  0.10116113
 7113.45000,  0.11034095
 7113.75000,  0.10980300
 7114.05000,  0.10254575
 7114.35000,  0.09466120
 7114.65000,  0.08822096
 7114.95000,  0.08650386
 7115.25000,  0.08511134
 7115.55000,  0.08761142
 7115.85000,  0.09136941
 7116.15000,  0.09823256
 7116.45000,  0.10683830
 7116.75000,  0.11968307
 7117.05000,  0.13072299
 7117.35000,  0.14338836
 7117.65000,  0.15828599
 7117.95000,  0.17100988
 7118.25000,  0.19684761
 7118.55000,  0.22228288
 7118.85000,  0.25255743
 7119.15000,  0.28698558
 7119.45000,  0.28802569
 7119.75000,  0.36600579
 7120.05000,  0.39493194
 7120.35000,  0.42566162
 7120.65000,  0.46808030
 7120.95000,  0.50971429
 7121.25000,  0.54164427
 7121.55000,  0.56118663
 7121.85000,  0.58969174
 7122.15000,  0.64915648
 7122.45000,  0.70245156
 7122.75000,  0.73270624
 7123.05000,  0.78186484
 7123.35000,  0.80154475
 7123.65000,  0.84641445
 7123.95000,  0.88297453
 7124.25000,  0.91208921
 7124.55000,  0.93810333
 7124.85000,  0.96465454
 7125.15000,  0.97438378
 7125.45000,  1.00694214
 7125.75000,  1.02829596
 7126.05000,  1.04894274
 7126.35000,  1.07085575
 7126.65000,  1.08077302
 7126.95000,  1.11048562
 7127.25000,  1.13096439
 7127.55000,  1.14571105
 7127.85000,  1.17337831
 7128.15000,  1.18599755
 7128.45000,  1.19798605
 7128.75000,  1.21715727
 7129.05000,  1.22400048
 7129.35000,  1.22514555
 7129.65000,  1.23024390
 7129.95000,  1.22472148
 7130.25000,  1.23092179
 7130.55000,  1.22760598
 7130.85000,  1.21977452
 7131.15000,  1.21713269
 7131.45000,  1.21565199
 7131.75000,  1.20809493
 7132.05000,  1.20095009
 7133.05000,  1.18340714
 7134.05000,  1.15749073
 7135.05000,  1.14015955
 7136.05000,  1.12943400
 7137.05000,  1.12053732
 7138.05000,  1.10341375
 7139.05000,  1.09235084
 7140.05000,  1.08069045
 7141.05000,  1.07498595
 7142.05000,  1.06969477
 7143.05000,  1.06654421
 7144.05000,  1.06456362
 7145.05000,  1.05385845
 7146.05000,  1.04535007
 7147.05000,  1.03272015
 7148.05000,  1.01778809
 7149.05000,  1.00941891
 7150.05000,  0.98309699
 7151.05000,  0.96660315
 7152.05000,  0.95567591
 7153.05000,  0.95108325
 7154.05000,  0.93975540
 7155.05000,  0.93225354
 7156.05000,  0.92431743
 7157.05000,  0.92165481
 7158.05000,  0.91611277
 7159.05000,  0.92080047
 7160.05000,  0.92181213
 7161.05000,  0.92604299
 7162.05000,  0.93123394
 7163.05000,  0.94090081
 7164.05000,  0.95243670
 7165.05000,  0.95816002
 7166.05000,  0.96875949
 7167.05000,  0.97248267
 7168.05000,  0.98322042
 7169.05000,  0.99114620
 7170.05000,  0.99926523
 7171.05000,  1.00082150
 7172.05000,  1.01678136
 7173.05000,  1.02130718
 7174.05000,  1.03066101
 7175.05000,  1.03979887
 7176.05000,  1.04592143
 7177.05000,  1.04599271
 7178.05000,  1.04801392
 7179.05000,  1.05059578
 7180.05000,  1.05402431
 7181.05000,  1.05332252
 7182.05000,  1.05431465
 7183.05000,  1.05328600
 7184.05000,  1.05462394
 7185.05000,  1.05300648
 7186.05000,  1.05313830
 7187.05000,  1.05010733
 7188.05000,  1.05101990
 7189.05000,  1.05065631
 7190.05000,  1.04824677
 7191.05000,  1.05059697
 7192.05000,  1.04687230
 7193.05000,  1.04258125
 7194.05000,  1.04149910
 7195.05000,  1.03646208
 7196.05000,  1.03307123
 7197.05000,  1.03308499
 7198.05000,  1.02718256
 7199.05000,  1.02195862
 7200.05000,  1.01916713
 7201.05000,  1.01568059
 7202.05000,  1.01630657
 7203.05000,  1.00879944
 7204.05000,  1.00994901
 7205.05000,  1.00775962
 7206.05000,  1.00357854
 7207.05000,  1.00482629
 7208.05000,  1.00193125
 7209.05000,  1.00366345
 7210.05000,  0.99821767
 7211.05000,  1.00054858
 7212.05000,  0.99914305
 7213.05000,  0.99382520
 7214.05000,  0.99700931
 7215.05000,  0.99662746
 7216.05000,  0.99585392
 7217.05000,  0.99249418
 7218.05000,  0.99311748
 7219.05000,  0.99648646
 7220.05000,  0.99085929
 7221.05000,  0.99286963
 7222.05000,  0.99304711
 7223.05000,  0.99268702
 7224.05000,  0.99206423
 7225.05000,  0.99052903
 7226.05000,  0.99478729
 7227.05000,  0.99388167
 7228.05000,  0.99716261
 7229.05000,  0.99807999
 7230.05000,  0.99467131
 7231.05000,  0.99012540
 7232.05000,  0.99257086
 7233.05000,  0.99055237
 7234.05000,  0.98854328
 7235.05000,  0.99023166
 7236.05000,  0.98819954
 7237.05000,  0.98874561
 7238.05000,  0.99174454
 7239.05000,  0.99046823
 7240.05000,  0.99204843
 7241.05000,  0.99403645
 7242.05000,  0.99167925
 7243.05000,  0.99193580
