#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_5.001: FeXANES_GT5_concentric_gray3_Fe_5.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_5.001
 7032.05000,  0.00103587
 7037.05000,  5.42552e-4
 7042.05000,  1.97134e-4
 7047.05000, -3.06097e-5
 7052.05000, -2.08961e-4
 7057.05000, -2.97249e-4
 7062.05000, -3.04806e-4
 7067.05000, -4.06368e-4
 7072.05000, -6.45018e-4
 7077.05000,  2.22610e-4
 7082.05000,  9.30717e-4
 7087.05000,  0.00238222
 7092.05000,  0.00382721
 7097.05000,  0.00802597
 7102.05000,  0.01525722
 7102.35000,  0.01575406
 7102.65000,  0.01642513
 7102.95000,  0.01674296
 7103.25000,  0.01724077
 7103.55000,  0.01825741
 7103.85000,  0.01866843
 7104.15000,  0.01921536
 7104.45000,  0.02000471
 7104.75000,  0.02066209
 7105.05000,  0.02117066
 7105.35000,  0.02249095
 7105.65000,  0.02343041
 7105.95000,  0.02433301
 7106.25000,  0.02563728
 7106.55000,  0.02668624
 7106.85000,  0.02796622
 7107.15000,  0.02901622
 7107.45000,  0.03040607
 7107.75000,  0.03161482
 7108.05000,  0.03200314
 7108.35000,  0.03502002
 7108.65000,  0.03816546
 7108.95000,  0.04061709
 7109.25000,  0.04415664
 7109.55000,  0.04800466
 7109.85000,  0.05342710
 7110.15000,  0.06107306
 7110.45000,  0.06757496
 7110.75000,  0.08146193
 7111.05000,  0.09330005
 7111.35000,  0.10038962
 7111.65000,  0.12629408
 7111.95000,  0.15083345
 7112.25000,  0.17583993
 7112.55000,  0.19523697
 7112.85000,  0.20615664
 7113.15000,  0.20343260
 7113.45000,  0.19920870
 7113.75000,  0.19275181
 7114.05000,  0.18967821
 7114.35000,  0.18719432
 7114.65000,  0.18788659
 7114.95000,  0.18966347
 7115.25000,  0.19135426
 7115.55000,  0.19839993
 7115.85000,  0.20486661
 7116.15000,  0.21175557
 7116.45000,  0.21772045
 7116.75000,  0.24412325
 7117.05000,  0.26371768
 7117.35000,  0.28624046
 7117.65000,  0.30956376
 7117.95000,  0.32995664
 7118.25000,  0.36810946
 7118.55000,  0.39509223
 7118.85000,  0.44400004
 7119.15000,  0.47523345
 7119.45000,  0.53219331
 7119.75000,  0.57632935
 7120.05000,  0.59896817
 7120.35000,  0.65048135
 7120.65000,  0.69750125
 7120.95000,  0.73090201
 7121.25000,  0.76109351
 7121.55000,  0.78310469
 7121.85000,  0.80515373
 7122.15000,  0.83885668
 7122.45000,  0.86437167
 7122.75000,  0.88167005
