#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_10.001: FeXANES_GT5_flakysmooth2_Fe_10.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_10.001
 7138.05000,  1.01904969
 7139.05000,  1.02224892
 7140.05000,  1.01775094
 7141.05000,  1.01234459
 7142.05000,  0.99901185
 7143.05000,  0.98633732
 7144.05000,  0.97635426
 7145.05000,  0.95561249
 7146.05000,  0.93748546
 7147.05000,  0.92272893
 7148.05000,  0.90726899
 7149.05000,  0.89688663
 7150.05000,  0.89459769
 7151.05000,  0.89660706
 7152.05000,  0.90506141
 7153.05000,  0.91296246
 7154.05000,  0.92559947
 7155.05000,  0.93386417
 7156.05000,  0.94164015
 7157.05000,  0.95190037
 7158.05000,  0.95865936
 7159.05000,  0.96838281
 7160.05000,  0.97489556
 7161.05000,  0.98555921
 7162.05000,  0.99402148
 7163.05000,  1.00898587
 7164.05000,  1.01985552
 7165.05000,  1.02927151
 7166.05000,  1.04027178
 7167.05000,  1.05387827
 7168.05000,  1.06196994
 7169.05000,  1.06857107
 7170.05000,  1.06888857
 7171.05000,  1.07131849
 7172.05000,  1.07347312
 7173.05000,  1.06966598
 7174.05000,  1.06546194
 7175.05000,  1.06213396
 7176.05000,  1.05866408
 7177.05000,  1.05770084
 7178.05000,  1.05519515
 7179.05000,  1.05085193
 7180.05000,  1.04327971
 7181.05000,  1.04121668
 7182.05000,  1.03761317
 7183.05000,  1.03463705
 7184.05000,  1.02459204
 7185.05000,  1.02427973
 7186.05000,  1.01742446
 7187.05000,  1.01133230
 7188.05000,  1.01156051
 7189.05000,  1.00887577
 7190.05000,  1.00340318
 7191.05000,  0.99776953
 7192.05000,  0.99635304
 7193.05000,  0.99445195
 7194.05000,  0.99311185
 7195.05000,  0.99189592
 7196.05000,  0.99085446
 7197.05000,  0.98594554
 7198.05000,  0.98707590
 7199.05000,  0.98692623
 7200.05000,  0.98518520
 7201.05000,  0.98481592
 7202.05000,  0.98409793
 7203.05000,  0.98422027
 7204.05000,  0.98470463
 7205.05000,  0.98505560
 7206.05000,  0.98559026
 7207.05000,  0.98923982
 7208.05000,  0.99017499
 7209.05000,  0.99005640
 7210.05000,  0.99553105
 7211.05000,  0.99653959
 7212.05000,  0.99981481
 7213.05000,  1.00331561
 7214.05000,  1.00417377
 7215.05000,  1.00629276
 7216.05000,  1.00610934
 7217.05000,  1.00863327
 7218.05000,  1.00997797
 7219.05000,  1.00910185
 7220.05000,  1.01097156
 7221.05000,  1.00986914
 7222.05000,  1.01210588
 7223.05000,  1.01244179
 7224.05000,  1.00848189
 7225.05000,  1.00765860
 7226.05000,  1.00754599
 7227.05000,  1.00174434
 7228.05000,  1.00180472
 7229.05000,  0.99793240
 7230.05000,  0.99353792
 7231.05000,  0.99059069
 7232.05000,  0.98776511
 7233.05000,  0.98604051
 7234.05000,  0.98750887
 7235.05000,  0.98623428
 7236.05000,  0.98443251
 7237.05000,  0.98734229
 7238.05000,  0.98621222
 7239.05000,  0.98858516
 7240.05000,  0.98833104
 7241.05000,  0.99380815
 7242.05000,  0.99568177
 7243.05000,  0.99686420
 7244.05000,  0.99993449
 7245.05000,  0.99925391
 7246.05000,  1.00069070
 7247.05000,  1.00777712
 7248.05000,  1.00648243
 7249.05000,  1.00547959
 7250.05000,  1.00718333
 7251.05000,  1.01069240
 7252.05000,  1.00825790
 7253.05000,  1.00690843
 7254.05000,  1.01165784
 7255.05000,  1.01493926
 7256.05000,  1.00392806
 7257.05000,  1.00547857
 7258.05000,  1.00792760
 7259.05000,  1.01496874
 7260.05000,  1.00769951
 7261.05000,  1.01081079
 7262.05000,  1.01036328
 7263.05000,  1.04906399
 7264.05000,  1.03518136
 7265.05000,  1.01186683
 7266.05000,  1.01111526
 7267.05000,  1.01040685
 7268.05000,  1.01308738
 7269.05000,  1.00927845
 7270.05000,  1.00903956
 7271.05000,  1.00967016
 7272.05000,  1.01587142
 7273.05000,  1.01173896
 7274.05000,  1.00095668
 7275.05000,  1.00810904
 7276.05000,  1.00590610
 7277.05000,  1.00123840
 7278.05000,  1.00204786
 7279.05000,  1.00134641
 7280.05000,  1.00407559
 7281.05000,  1.00140449
 7282.05000,  0.99935487
 7283.05000,  0.99434352
 7284.05000,  0.99633637
 7285.05000,  0.99688032
 7286.05000,  0.99840977
 7287.05000,  0.99677425
 7288.05000,  0.99658146
 7289.05000,  0.99938212
 7290.05000,  0.99667603
 7291.05000,  0.99672434
 7292.05000,  1.00023514
 7293.05000,  0.99603850
 7294.05000,  0.99512071
 7295.05000,  0.99301237
 7296.05000,  0.99082767
 7297.05000,  0.99203543
 7298.05000,  0.99008040
 7299.05000,  0.99041888
 7300.05000,  0.99029326
 7301.05000,  0.98888018
 7302.05000,  0.98871668
 7303.05000,  0.99155510
 7304.05000,  0.99005548
 7305.05000,  0.98891754
 7306.05000,  0.99112898
 7307.05000,  0.99193855
 7308.05000,  0.99006023
 7309.05000,  0.99359344
 7310.05000,  0.99811120
 7311.05000,  0.99829608
 7312.05000,  1.00022196
