#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_9.001: FeXANES_GT5_concentric_gray3_Fe_9.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_9.001
 7124.25000,  1.06559827
 7124.55000,  1.09424983
 7124.85000,  1.11592843
 7125.15000,  1.12812103
 7125.45000,  1.14090102
 7125.75000,  1.15056727
 7126.05000,  1.15596059
 7126.35000,  1.16485681
 7126.65000,  1.16746428
 7126.95000,  1.17656501
 7127.25000,  1.18272745
 7127.55000,  1.18536228
 7127.85000,  1.19425020
 7128.15000,  1.19908887
 7128.45000,  1.20382304
 7128.75000,  1.20629399
 7129.05000,  1.20755957
 7129.35000,  1.20818330
 7129.65000,  1.20709213
 7129.95000,  1.20666170
 7130.25000,  1.20135044
 7130.55000,  1.19788523
 7130.85000,  1.18980053
 7131.15000,  1.18938656
 7131.45000,  1.17228912
 7131.75000,  1.17056866
 7132.05000,  1.16200719
 7133.05000,  1.14303125
 7134.05000,  1.13458026
 7135.05000,  1.12025376
 7136.05000,  1.11075948
 7137.05000,  1.10368506
 7138.05000,  1.10199082
 7139.05000,  1.08287851
 7140.05000,  1.07490365
 7141.05000,  1.06848311
 7142.05000,  1.06384621
 7143.05000,  1.05039454
 7144.05000,  1.04050665
 7145.05000,  1.03563123
 7146.05000,  1.02282421
 7147.05000,  1.00116874
 7148.05000,  0.97884298
 7149.05000,  0.97501332
 7150.05000,  0.96359100
 7151.05000,  0.94357250
 7152.05000,  0.93198102
 7153.05000,  0.92572140
 7154.05000,  0.91964815
 7155.05000,  0.91657658
 7156.05000,  0.91275451
 7157.05000,  0.91355698
 7158.05000,  0.91337656
 7159.05000,  0.91520715
 7160.05000,  0.92046590
 7161.05000,  0.92130115
 7162.05000,  0.92767842
 7163.05000,  0.93248432
 7164.05000,  0.93798568
 7165.05000,  0.94453753
 7166.05000,  0.94892462
 7167.05000,  0.95514383
 7168.05000,  0.96187166
 7169.05000,  0.96472103
 7170.05000,  0.97750981
 7171.05000,  0.98315374
 7172.05000,  0.99190387
 7173.05000,  0.99559976
 7174.05000,  1.00409792
 7175.05000,  1.00967869
 7176.05000,  1.01181370
 7177.05000,  1.01264231
 7178.05000,  1.01601153
 7179.05000,  1.01931274
 7180.05000,  1.01973340
 7181.05000,  1.01953332
 7182.05000,  1.02556833
 7183.05000,  1.02444875
 7184.05000,  1.02238454
 7185.05000,  1.02641682
 7186.05000,  1.02628820
 7187.05000,  1.02652338
 7188.05000,  1.02726105
 7189.05000,  1.02511404
 7190.05000,  1.02678207
 7191.05000,  1.02411508
 7192.05000,  1.02310574
 7193.05000,  1.02227102
 7194.05000,  1.02306221
 7195.05000,  1.01902668
 7196.05000,  1.01743460
 7197.05000,  1.01866024
 7198.05000,  1.01651246
 7199.05000,  1.01405867
 7200.05000,  1.01241152
 7201.05000,  1.01343306
 7202.05000,  1.01224899
 7203.05000,  1.01148880
 7204.05000,  1.01027749
 7205.05000,  1.00587004
 7206.05000,  1.00425658
 7207.05000,  1.00561388
 7208.05000,  1.00371824
 7209.05000,  1.00183101
 7210.05000,  1.00076191
 7211.05000,  1.00223378
 7212.05000,  0.99973194
 7213.05000,  0.99728574
 7214.05000,  0.99738503
 7215.05000,  0.99506290
 7216.05000,  0.99565935
 7217.05000,  0.99770234
 7218.05000,  0.99590737
 7219.05000,  0.99733010
 7220.05000,  0.99561477
 7221.05000,  0.99653221
 7222.05000,  0.99726956
 7223.05000,  0.99288044
 7224.05000,  0.99300822
 7225.05000,  0.99323434
 7226.05000,  0.99068357
 7227.05000,  0.99252908
 7228.05000,  0.99471331
 7229.05000,  0.99524814
 7230.05000,  0.99044223
 7231.05000,  0.98921999
 7232.05000,  0.98653898
 7233.05000,  0.98898911
 7234.05000,  0.98688318
 7235.05000,  0.98608961
 7236.05000,  0.98878918
 7237.05000,  0.98396781
 7238.05000,  0.98727463
 7239.05000,  0.98781900
 7240.05000,  0.98549742
 7241.05000,  0.98612760
 7242.05000,  0.98875935
 7243.05000,  0.98942088
 7244.05000,  0.98977166
 7245.05000,  0.99024752
 7246.05000,  0.99353356
 7247.05000,  0.99847880
 7248.05000,  0.99402924
 7249.05000,  0.99167708
 7250.05000,  0.99477750
 7251.05000,  0.99575143
 7252.05000,  0.99423859
 7253.05000,  0.99618770
 7254.05000,  0.99971792
 7255.05000,  0.99674280
 7256.05000,  0.99725736
 7257.05000,  0.99581872
 7258.05000,  1.00148409
 7259.05000,  1.00249241
 7260.05000,  1.00041939
 7261.05000,  1.00119268
 7262.05000,  1.00066197
 7263.05000,  1.00966565
 7264.05000,  1.00880884
 7265.05000,  1.00204276
 7266.05000,  1.00154926
 7267.05000,  1.00142925
 7268.05000,  1.00127583
 7269.05000,  0.99175242
 7270.05000,  1.00197630
 7271.05000,  0.99909314
 7272.05000,  1.00324484
 7273.05000,  1.00158250
 7274.05000,  0.99911502
 7275.05000,  0.99671539
 7276.05000,  0.99713051
 7277.05000,  0.99920098
 7278.05000,  0.99880040
 7279.05000,  0.99478518
 7280.05000,  1.00465855
 7281.05000,  1.00310219
 7282.05000,  1.00251314
 7283.05000,  1.00294703
 7284.05000,  1.00159831
 7285.05000,  1.00352489
 7286.05000,  1.00365692
 7287.05000,  1.00607807
 7288.05000,  1.00200369
 7289.05000,  1.00548618
 7290.05000,  1.01058241
 7291.05000,  1.00805763
 7292.05000,  1.00944709
 7293.05000,  1.00643824
 7294.05000,  1.00708789
 7295.05000,  1.00692784
 7296.05000,  1.00635426
 7297.05000,  1.00400410
 7298.05000,  1.00480043
 7299.05000,  1.00649340
 7300.05000,  1.00387332
 7301.05000,  1.00650207
 7302.05000,  1.00471607
 7303.05000,  1.00514458
 7304.05000,  1.00525023
 7305.05000,  0.99833375
 7306.05000,  0.99666537
 7307.05000,  0.99409006
 7308.05000,  0.99345184
 7309.05000,  0.99399338
 7310.05000,  0.99521303
 7311.05000,  0.99488559
 7312.05000,  0.99785167
