#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_167.001: FeXANES_GT5_flaky2_Fe_167.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_167.001
 7032.05000,  2.79241e-4
 7037.05000,  6.95240e-4
 7042.05000,  3.50342e-4
 7047.05000, -5.02436e-5
 7052.05000, -8.50909e-5
 7057.05000, -5.51152e-4
 7062.05000, -3.64396e-4
 7067.05000, -4.72906e-4
 7072.05000, -4.65561e-4
 7077.05000, -4.19393e-4
 7082.05000,  1.48090e-4
 7087.05000,  0.00121507
 7092.05000,  0.00243847
 7097.05000,  0.00399893
 7102.05000,  0.00759949
 7102.35000,  0.00906444
 7102.65000,  0.00926657
 7102.95000,  0.00990007
 7103.25000,  0.00991862
 7103.55000,  0.01023919
 7103.85000,  0.01101059
 7104.15000,  0.01186593
 7104.45000,  0.01267606
 7104.75000,  0.01301313
 7105.05000,  0.01376237
 7105.35000,  0.01417995
 7105.65000,  0.01463549
 7105.95000,  0.01554768
 7106.25000,  0.01618840
 7106.55000,  0.01666557
 7106.85000,  0.01776557
 7107.15000,  0.01841888
 7107.45000,  0.01988633
 7107.75000,  0.02152587
 7108.05000,  0.02231596
 7108.35000,  0.02390711
 7108.65000,  0.02549710
 7108.95000,  0.02678811
 7109.25000,  0.03029360
 7109.55000,  0.03420253
 7109.85000,  0.03910299
 7110.15000,  0.04688596
 7110.45000,  0.05632040
 7110.75000,  0.06496558
 7111.05000,  0.07874938
 7111.35000,  0.08598352
 7111.65000,  0.10059637
 7111.95000,  0.10769930
 7112.25000,  0.13264632
 7112.55000,  0.14700060
 7112.85000,  0.15085010
 7113.15000,  0.15496132
 7113.45000,  0.14950144
 7113.75000,  0.14730952
 7114.05000,  0.14445157
 7114.35000,  0.14453722
 7114.65000,  0.14465416
 7114.95000,  0.14728021
 7115.25000,  0.14896037
 7115.55000,  0.15766615
 7115.85000,  0.16309050
 7116.15000,  0.17644655
 7116.45000,  0.18925831
 7116.75000,  0.20080074
 7117.05000,  0.21755389
 7117.35000,  0.23131287
 7117.65000,  0.26222101
 7117.95000,  0.29004383
 7118.25000,  0.30568622
 7118.55000,  0.35978003
 7118.85000,  0.39677466
 7119.15000,  0.44191852
 7119.45000,  0.48699529
 7119.75000,  0.49764330
 7120.05000,  0.57851825
 7120.35000,  0.61250778
 7120.65000,  0.66839149
 7120.95000,  0.68643129
 7121.25000,  0.73391357
 7121.55000,  0.75704895
 7121.85000,  0.78225613
 7122.15000,  0.80497131
 7122.45000,  0.81423476
 7122.75000,  0.84323925
 7123.05000,  0.87917981
 7123.35000,  0.89956553
 7123.65000,  0.92750603
 7123.95000,  0.93395800
 7124.25000,  0.96526452
 7124.55000,  0.98083458
 7124.85000,  0.98661061
 7125.15000,  0.99670415
 7125.45000,  1.00634738
 7125.75000,  1.02598370
 7126.05000,  1.03126357
 7126.35000,  1.04413501
 7126.65000,  1.05408920
 7126.95000,  1.06547708
 7127.25000,  1.07728072
 7127.55000,  1.08766542
 7127.85000,  1.09934174
 7128.15000,  1.10742771
 7128.45000,  1.11912449
 7128.75000,  1.13014804
 7129.05000,  1.14809230
 7129.35000,  1.16607195
 7129.65000,  1.17620972
 7129.95000,  1.17495402
 7130.25000,  1.17277208
 7130.55000,  1.17243919
 7130.85000,  1.16901220
 7131.15000,  1.16411047
 7131.45000,  1.16172874
 7131.75000,  1.15617304
 7132.05000,  1.15304592
 7133.05000,  1.12482803
 7134.05000,  1.10134136
 7135.05000,  1.09073296
 7136.05000,  1.08130670
 7137.05000,  1.07256280
 7138.05000,  1.06314319
 7139.05000,  1.05031256
 7140.05000,  1.04421204
 7141.05000,  1.04501273
 7142.05000,  1.05039553
 7143.05000,  1.05022725
 7144.05000,  1.04831019
 7145.05000,  1.04808971
 7146.05000,  1.04014007
 7147.05000,  1.03253633
 7148.05000,  1.02179306
 7149.05000,  1.01735254
 7150.05000,  0.99749898
 7151.05000,  0.98035033
 7152.05000,  0.97777417
 7153.05000,  0.97572357
 7154.05000,  0.97004936
 7155.05000,  0.97022924
 7156.05000,  0.95830805
 7157.05000,  0.95810491
 7158.05000,  0.95473011
 7159.05000,  0.95196587
 7160.05000,  0.95783298
 7161.05000,  0.95950413
 7162.05000,  0.96542081
 7163.05000,  0.96876039
 7164.05000,  0.97320412
 7165.05000,  0.98053113
 7166.05000,  0.98529340
 7167.05000,  0.98894754
 7168.05000,  0.99601847
 7169.05000,  0.99808177
 7170.05000,  1.00458024
 7171.05000,  1.01442006
 7172.05000,  1.01853854
 7173.05000,  1.02335647
 7174.05000,  1.02875262
 7175.05000,  1.03401326
 7176.05000,  1.03787994
 7177.05000,  1.04390592
 7178.05000,  1.04833276
 7179.05000,  1.04911779
 7180.05000,  1.05455084
 7181.05000,  1.05768054
 7182.05000,  1.06086768
 7183.05000,  1.06838833
 7184.05000,  1.07542012
 7185.05000,  1.08126390
 7186.05000,  1.08562542
 7187.05000,  1.08239431
 7188.05000,  1.07582800
 7189.05000,  1.07256581
 7190.05000,  1.06859322
 7191.05000,  1.05945073
 7192.05000,  1.05019033
 7193.05000,  1.04514929
 7194.05000,  1.04214088
 7195.05000,  1.04018417
 7196.05000,  1.04014027
 7197.05000,  1.03746680
 7198.05000,  1.03242955
 7199.05000,  1.02618446
 7200.05000,  1.01863275
 7201.05000,  1.01052096
 7202.05000,  1.00892429
 7203.05000,  1.00649406
 7204.05000,  1.00100342
 7205.05000,  0.99013416
 7206.05000,  0.98228088
 7207.05000,  0.97511374
 7208.05000,  0.97775561
 7209.05000,  0.97881628
 7210.05000,  0.98051839
 7211.05000,  0.98105353
 7212.05000,  0.98966143
 7213.05000,  1.01021364
 7214.05000,  1.01918246
 7215.05000,  1.02281458
 7216.05000,  1.02539140
 7217.05000,  1.02791758
 7218.05000,  1.02350846
 7219.05000,  1.02074754
