#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_3.001: FeXANES_GT5_flakysmooth2_Fe_3.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_3.001
 7032.05000,  0.00167569
 7037.05000,  0.00116045
 7042.05000,  6.64671e-4
 7047.05000,  2.86828e-4
 7052.05000, -8.68370e-5
 7057.05000, -3.66108e-4
 7062.05000, -3.50160e-4
 7067.05000, -4.70635e-4
 7072.05000, -3.36647e-4
 7077.05000, -5.86263e-4
 7082.05000,  3.43648e-4
 7087.05000,  9.01503e-4
 7092.05000,  0.00377070
 7097.05000,  0.00693282
 7102.05000,  0.01068313
 7102.35000,  0.01232303
 7102.65000,  0.01275433
 7102.95000,  0.01327754
 7103.25000,  0.01355847
 7103.55000,  0.01405395
 7103.85000,  0.01440578
 7104.15000,  0.01463742
 7104.45000,  0.01552320
 7104.75000,  0.01629271
 7105.05000,  0.01688166
 7105.35000,  0.01756230
 7105.65000,  0.01785420
 7105.95000,  0.01828145
 7106.25000,  0.01956707
 7106.55000,  0.02026899
 7106.85000,  0.02137866
 7107.15000,  0.02197829
 7107.45000,  0.02305413
 7107.75000,  0.02397371
 7108.05000,  0.02506171
 7108.35000,  0.02612733
 7108.65000,  0.02755981
 7108.95000,  0.02924167
 7109.25000,  0.03106719
 7109.55000,  0.03221823
 7109.85000,  0.03541375
 7110.15000,  0.03835555
 7110.45000,  0.04123844
 7110.75000,  0.04758613
 7111.05000,  0.05441613
 7111.35000,  0.06187112
 7111.65000,  0.07866872
 7111.95000,  0.09430791
 7112.25000,  0.10416590
 7112.55000,  0.11403311
 7112.85000,  0.12316628
 7113.15000,  0.13385145
 7113.45000,  0.14208312
 7113.75000,  0.14549662
 7114.05000,  0.14344375
 7114.35000,  0.13358158
 7114.65000,  0.12626998
 7114.95000,  0.12394541
 7115.25000,  0.12459675
 7115.55000,  0.12681626
 7115.85000,  0.13075455
 7116.15000,  0.13589799
 7116.45000,  0.14110717
 7116.75000,  0.14668594
 7117.05000,  0.15091988
 7117.35000,  0.15565297
 7117.65000,  0.16588616
 7117.95000,  0.17019696
 7118.25000,  0.18446069
 7118.55000,  0.19769997
 7118.85000,  0.21437850
 7119.15000,  0.23450352
 7119.45000,  0.25849649
 7119.75000,  0.28704447
 7120.05000,  0.30290184
 7120.35000,  0.35151468
 7120.65000,  0.38044667
 7120.95000,  0.43100646
 7121.25000,  0.47530723
 7121.55000,  0.51933795
 7121.85000,  0.56697416
 7122.15000,  0.59224725
 7122.45000,  0.64537408
 7122.75000,  0.69485438
 7123.05000,  0.71374500
 7123.35000,  0.73244944
 7123.65000,  0.79405717
 7123.95000,  0.81138138
 7124.25000,  0.84565513
 7124.55000,  0.87324580
 7124.85000,  0.89181077
 7125.15000,  0.90150152
 7125.45000,  0.93401002
 7125.75000,  0.96619363
 7126.05000,  0.98012622
 7126.35000,  1.00055073
 7126.65000,  1.01796512
 7126.95000,  1.03346162
 7127.25000,  1.04606721
 7127.55000,  1.05712164
 7127.85000,  1.07485771
 7128.15000,  1.07531745
 7128.45000,  1.09319044
 7128.75000,  1.09672261
 7129.05000,  1.10187249
 7129.35000,  1.10651232
 7129.65000,  1.10464493
 7129.95000,  1.10568293
 7130.25000,  1.10366376
 7130.55000,  1.10519367
 7130.85000,  1.10129415
 7131.15000,  1.10038503
 7131.45000,  1.09995042
 7131.75000,  1.10005049
 7132.05000,  1.09731275
 7133.05000,  1.09465490
 7134.05000,  1.08848228
 7135.05000,  1.07931282
 7136.05000,  1.07751478
 7137.05000,  1.07282263
 7138.05000,  1.06279194
 7139.05000,  1.05497585
 7140.05000,  1.04582512
 7141.05000,  1.04325102
 7142.05000,  1.03812500
 7143.05000,  1.03175812
 7144.05000,  1.02542961
 7145.05000,  1.02457838
 7146.05000,  1.02347275
 7147.05000,  1.01708790
 7148.05000,  1.01117774
 7149.05000,  1.00155930
 7150.05000,  0.99270090
 7151.05000,  0.97638378
 7152.05000,  0.96981442
 7153.05000,  0.96115182
 7154.05000,  0.95584659
 7155.05000,  0.95287726
 7156.05000,  0.94466077
 7157.05000,  0.94309418
 7158.05000,  0.93852694
 7159.05000,  0.93994464
 7160.05000,  0.93706583
 7161.05000,  0.93966961
 7162.05000,  0.94637474
 7163.05000,  0.94879519
 7164.05000,  0.95350581
 7165.05000,  0.95795398
 7166.05000,  0.96327461
 7167.05000,  0.97102714
 7168.05000,  0.97729849
 7169.05000,  0.98529217
 7170.05000,  0.99165321
 7171.05000,  0.99465601
 7172.05000,  1.00260961
 7173.05000,  1.00886342
 7174.05000,  1.01597527
 7175.05000,  1.01910289
 7176.05000,  1.02131241
 7177.05000,  1.02244142
 7178.05000,  1.02426979
 7179.05000,  1.02303863
 7180.05000,  1.02337574
 7181.05000,  1.02320934
 7182.05000,  1.02317503
 7183.05000,  1.02083582
 7184.05000,  1.02333529
 7185.05000,  1.01917873
 7186.05000,  1.02090703
 7187.05000,  1.02000989
 7188.05000,  1.02003316
 7189.05000,  1.01953000
 7190.05000,  1.01798358
 7191.05000,  1.01458700
 7192.05000,  1.01413171
 7193.05000,  1.01498519
 7194.05000,  1.01571196
 7195.05000,  1.01568599
 7196.05000,  1.01405864
 7197.05000,  1.01381759
 7198.05000,  1.01518036
 7199.05000,  1.01275375
 7200.05000,  1.01366396
 7201.05000,  1.00908216
 7202.05000,  1.00974419
 7203.05000,  1.00950370
 7204.05000,  1.00697130
 7205.05000,  1.00506969
 7206.05000,  1.00404924
 7207.05000,  1.00388445
 7208.05000,  1.00184000
 7209.05000,  0.99992459
 7210.05000,  0.99827142
 7211.05000,  0.99834273
 7212.05000,  0.99423311
 7213.05000,  0.99324452
 7214.05000,  0.99172094
 7215.05000,  0.99301006
 7216.05000,  0.99036102
 7217.05000,  0.99032601
 7218.05000,  0.99201685
 7219.05000,  0.99051835
 7220.05000,  0.99149427
 7221.05000,  0.99058596
 7222.05000,  0.98960987
 7223.05000,  0.99111270
 7224.05000,  0.99298270
 7225.05000,  0.99421527
 7226.05000,  0.99188278
 7227.05000,  0.99702285
 7228.05000,  0.99478848
 7229.05000,  0.99726452
 7230.05000,  0.99665571
 7231.05000,  0.99441179
 7232.05000,  0.99484478
 7233.05000,  0.99493823
 7234.05000,  0.99175955
 7235.05000,  0.99279759
 7236.05000,  0.99504908
 7237.05000,  0.99494192
 7238.05000,  0.99520345
 7239.05000,  0.99678397
 7240.05000,  0.99792438
 7241.05000,  0.99881861
 7242.05000,  0.99698519
 7243.05000,  0.99769873
 7244.05000,  0.99897730
 7245.05000,  0.99734650
 7246.05000,  0.99802662
 7247.05000,  1.00334599
 7248.05000,  1.00142295
 7249.05000,  0.99857628
 7250.05000,  0.99923506
 7251.05000,  0.99920046
 7252.05000,  0.99815624
 7253.05000,  0.99739075
 7254.05000,  1.00255435
 7255.05000,  1.01076711
 7256.05000,  0.99437881
 7257.05000,  0.99811394
 7258.05000,  1.00444004
 7259.05000,  1.00475670
 7260.05000,  1.00096331
 7261.05000,  1.00631394
 7262.05000,  1.00992194
 7263.05000,  1.04071971
 7264.05000,  1.04938314
 7265.05000,  0.97882270
 7266.05000,  1.00421170
 7267.05000,  1.00344432
 7268.05000,  1.00980821
 7269.05000,  1.00308945
 7270.05000,  1.00268645
 7271.05000,  1.00625171
 7272.05000,  1.01205960
 7273.05000,  1.01067537
 7274.05000,  0.99818480
 7275.05000,  1.00449706
 7276.05000,  1.00347778
 7277.05000,  1.00424031
 7278.05000,  1.00553243
 7279.05000,  1.00462308
 7280.05000,  1.01095297
 7281.05000,  1.00598796
 7282.05000,  1.00273803
 7283.05000,  1.00284651
 7284.05000,  1.00384263
 7285.05000,  1.00226975
 7286.05000,  1.00366133
 7287.05000,  1.00077930
 7288.05000,  0.99893864
 7289.05000,  1.00003476
 7290.05000,  0.99836888
 7291.05000,  0.99795427
 7292.05000,  0.99535027
 7293.05000,  0.99565886
 7294.05000,  0.99704538
 7295.05000,  0.99364092
 7296.05000,  0.99293074
 7297.05000,  0.99416353
 7298.05000,  0.99376343
 7299.05000,  0.99365457
 7300.05000,  0.99222206
 7301.05000,  0.99323921
 7302.05000,  0.99487287
 7303.05000,  0.99171110
 7304.05000,  0.99108687
 7305.05000,  0.99320428
 7306.05000,  0.99322775
 7307.05000,  0.99257862
 7308.05000,  0.99073799
 7309.05000,  0.99122514
 7310.05000,  0.99205282
 7311.05000,  0.99395989
 7312.05000,  0.99503917
