#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_8.001: FeXANES_GT5_flaky2_FeXRD_8.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_8.001
 7120.65000,  0.66769052
 7120.95000,  0.69930065
 7121.25000,  0.72269099
 7121.55000,  0.75690139
 7121.85000,  0.79780961
 7122.15000,  0.84280898
 7122.45000,  0.88342753
 7122.75000,  0.92988205
 7123.05000,  0.97766269
 7123.35000,  1.02209228
 7123.65000,  1.06589930
 7123.95000,  1.09745733
 7124.25000,  1.13770748
 7124.55000,  1.17750637
 7124.85000,  1.19329756
 7125.15000,  1.20880808
 7125.45000,  1.21634553
 7125.75000,  1.21670467
 7126.05000,  1.21516661
 7126.35000,  1.21567665
 7126.65000,  1.21757983
 7126.95000,  1.21628146
 7127.25000,  1.22623397
 7127.55000,  1.23403462
 7127.85000,  1.25288476
 7128.15000,  1.28051365
 7128.45000,  1.29635944
 7128.75000,  1.30601857
 7129.05000,  1.31486335
 7129.35000,  1.32727012
 7129.65000,  1.32758161
 7129.95000,  1.32416567
 7130.25000,  1.31839535
 7130.55000,  1.30641872
 7130.85000,  1.29847706
 7131.15000,  1.28616061
 7131.45000,  1.27672855
 7131.75000,  1.27088140
 7132.05000,  1.25709571
 7133.05000,  1.21757455
 7134.05000,  1.14862056
 7135.05000,  1.10020139
 7136.05000,  1.07749523
 7137.05000,  1.04788789
 7138.05000,  1.03660189
 7139.05000,  1.03373352
 7140.05000,  1.03442139
 7141.05000,  1.03866189
 7142.05000,  1.03783534
 7143.05000,  1.03240910
 7144.05000,  1.02621015
 7145.05000,  1.01554288
 7146.05000,  0.99609828
 7147.05000,  0.98499952
 7148.05000,  0.96088336
 7149.05000,  0.92011579
 7150.05000,  0.89724871
 7151.05000,  0.88822386
 7152.05000,  0.87522722
 7153.05000,  0.86866600
 7154.05000,  0.86911107
 7155.05000,  0.86693338
 7156.05000,  0.87345394
 7157.05000,  0.88224302
 7158.05000,  0.88530010
 7159.05000,  0.89056258
 7160.05000,  0.90946003
 7161.05000,  0.92434286
 7162.05000,  0.93389806
 7163.05000,  0.94880469
 7164.05000,  0.96725972
 7165.05000,  0.98572850
 7166.05000,  0.98934361
 7167.05000,  0.99798818
 7168.05000,  1.00316958
 7169.05000,  1.00779450
 7170.05000,  1.01186912
 7171.05000,  1.01965156
 7172.05000,  1.02332438
 7173.05000,  1.02616231
 7174.05000,  1.03067392
 7175.05000,  1.03691338
 7176.05000,  1.04081070
 7177.05000,  1.04036019
 7178.05000,  1.04105339
 7179.05000,  1.04098741
 7180.05000,  1.04578096
 7181.05000,  1.04138178
 7182.05000,  1.04509349
 7183.05000,  1.04646048
 7184.05000,  1.04417528
 7185.05000,  1.04413405
 7186.05000,  1.03779441
 7187.05000,  1.03686103
 7188.05000,  1.03186999
 7189.05000,  1.02590030
 7190.05000,  1.02333010
 7191.05000,  1.01674820
 7192.05000,  1.01403614
 7193.05000,  1.01229808
 7194.05000,  1.00950194
 7195.05000,  1.00606130
 7196.05000,  1.00444615
 7197.05000,  1.00299919
 7198.05000,  0.99785236
 7199.05000,  0.99640201
 7200.05000,  0.99036017
 7201.05000,  0.98994009
 7202.05000,  0.98255511
 7203.05000,  0.98511432
 7204.05000,  0.98280380
 7205.05000,  0.97976491
 7206.05000,  0.98048049
 7207.05000,  0.97502539
 7208.05000,  0.97584793
 7209.05000,  0.97983277
 7210.05000,  0.97855466
 7211.05000,  0.97969852
 7212.05000,  0.97946097
 7213.05000,  0.97951908
 7214.05000,  0.98045253
 7215.05000,  0.97958699
 7216.05000,  0.98323826
 7217.05000,  0.98501067
 7218.05000,  0.98770954
 7219.05000,  0.98596301
 7220.05000,  0.98805285
 7221.05000,  0.99044752
 7222.05000,  0.99156276
 7223.05000,  0.99176522
 7224.05000,  0.99273101
 7225.05000,  0.99118428
 7226.05000,  0.99318116
 7227.05000,  0.99195923
 7228.05000,  0.99294559
 7229.05000,  0.99239821
 7230.05000,  0.99185475
 7231.05000,  0.99437542
 7232.05000,  0.99423331
 7233.05000,  0.99197368
 7234.05000,  0.99411738
 7235.05000,  0.99227756
 7236.05000,  0.99315357
 7237.05000,  0.99191712
 7238.05000,  0.99778977
 7239.05000,  0.99806384
 7240.05000,  0.99673258
 7241.05000,  0.99980581
 7242.05000,  1.00248066
 7243.05000,  1.00493087
 7244.05000,  1.00430047
 7245.05000,  1.00812224
 7246.05000,  1.01223333
 7247.05000,  1.01597860
 7248.05000,  1.01281115
 7249.05000,  1.01270948
 7250.05000,  1.01665943
 7251.05000,  1.01478193
 7252.05000,  1.01946538
 7253.05000,  1.01802415
 7254.05000,  1.02105638
 7255.05000,  1.02338410
 7256.05000,  1.01881425
 7257.05000,  1.01400650
 7258.05000,  1.01526907
 7259.05000,  1.02050396
 7260.05000,  1.01697261
 7261.05000,  1.01659337
 7262.05000,  1.01797907
 7263.05000,  1.02380034
 7264.05000,  1.02408922
 7265.05000,  0.93765927
 7266.05000,  1.01372113
 7267.05000,  1.01621020
 7268.05000,  1.02619372
 7269.05000,  1.01283421
 7270.05000,  1.01070073
 7271.05000,  1.01148226
 7272.05000,  1.01815286
 7273.05000,  1.00907674
 7274.05000,  1.00487506
 7275.05000,  1.00718494
 7276.05000,  1.00580412
 7277.05000,  1.00681116
 7278.05000,  1.00530869
 7279.05000,  1.00277970
 7280.05000,  1.00718944
 7281.05000,  1.00118000
 7282.05000,  1.00119942
 7283.05000,  1.00100287
 7284.05000,  1.00102026
 7285.05000,  1.00181347
 7286.05000,  0.99970670
 7287.05000,  0.99887942
 7288.05000,  0.99771260
 7289.05000,  0.99648868
 7290.05000,  0.99650026
 7291.05000,  0.99796801
 7292.05000,  0.99871091
 7293.05000,  0.99594267
 7294.05000,  0.99770594
 7295.05000,  0.99622122
 7296.05000,  0.99440938
 7297.05000,  0.99289627
 7298.05000,  0.99700173
 7299.05000,  0.99580690
 7300.05000,  0.99562774
 7301.05000,  0.99096807
 7302.05000,  0.99426410
 7303.05000,  0.99300859
 7304.05000,  0.99371960
 7305.05000,  0.99121159
 7306.05000,  0.98906201
 7307.05000,  0.98796641
 7308.05000,  0.98836556
 7309.05000,  0.98432715
 7310.05000,  0.98383498
 7311.05000,  0.98498367
 7312.05000,  0.99031168
