#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_5.001: FeXANES_GT5_concentric_gray1_Fe_5.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_5.001
 7032.05000, -2.24085e-4
 7037.05000,  5.09536e-4
 7042.05000,  1.40814e-4
 7047.05000, -8.09395e-5
 7052.05000, -1.73784e-4
 7057.05000, -3.95499e-4
 7062.05000, -4.48886e-4
 7067.05000, -5.09481e-5
 7072.05000, -1.82314e-4
 7077.05000,  1.87458e-4
 7082.05000,  4.94562e-4
 7087.05000,  0.00106614
 7092.05000,  0.00248066
 7097.05000,  0.00453342
 7102.05000,  0.00622824
 7102.35000,  0.00830456
 7102.65000,  0.00874015
 7102.95000,  0.00917979
 7103.25000,  0.00947176
 7103.55000,  0.00987957
 7103.85000,  0.00984789
 7104.15000,  0.01079053
 7104.45000,  0.01101100
 7104.75000,  0.01139488
 7105.05000,  0.01159587
 7105.35000,  0.01248689
 7105.65000,  0.01270130
 7105.95000,  0.01339118
 7106.25000,  0.01413266
 7106.55000,  0.01467077
 7106.85000,  0.01549792
 7107.15000,  0.01617979
 7107.45000,  0.01696124
 7107.75000,  0.01823827
 7108.05000,  0.01902439
 7108.35000,  0.02037615
 7108.65000,  0.02204444
 7108.95000,  0.02374351
 7109.25000,  0.02576229
 7109.55000,  0.02904379
 7109.85000,  0.03352979
 7110.15000,  0.03952152
 7110.45000,  0.04147850
 7110.75000,  0.05348149
 7111.05000,  0.06284084
 7111.35000,  0.06708863
 7111.65000,  0.07288197
 7111.95000,  0.07651237
 7112.25000,  0.07986330
 7112.55000,  0.08470590
 7112.85000,  0.08826830
 7113.15000,  0.08963482
 7113.45000,  0.08881510
 7113.75000,  0.08740955
 7114.05000,  0.08786406
 7114.35000,  0.08895990
 7114.65000,  0.09476938
 7114.95000,  0.09637812
 7115.25000,  0.10901281
 7115.55000,  0.11760772
 7115.85000,  0.13605651
 7116.15000,  0.15082021
 7116.45000,  0.17884627
 7116.75000,  0.19767030
 7117.05000,  0.21659177
 7117.35000,  0.25477324
 7117.65000,  0.28557042
 7117.95000,  0.32165374
 7118.25000,  0.34311178
 7118.55000,  0.41183535
 7118.85000,  0.45107672
 7119.15000,  0.50658558
 7119.45000,  0.57534578
 7119.75000,  0.62884713
 7120.05000,  0.66273635
 7120.35000,  0.70310880
 7120.65000,  0.74792213
 7120.95000,  0.77728542
 7121.25000,  0.79227869
 7121.55000,  0.83331703
 7121.85000,  0.86356147
 7122.15000,  0.90733208
 7122.45000,  0.93525504
 7122.75000,  0.96270488
 7123.05000,  1.00931415
 7123.35000,  1.05124230
 7123.65000,  1.08075845
 7123.95000,  1.10419154
 7124.25000,  1.12369552
 7124.55000,  1.14641256
 7124.85000,  1.15772730
 7125.15000,  1.16228218
 7125.45000,  1.16071851
 7125.75000,  1.16234029
 7126.05000,  1.16254711
 7126.35000,  1.16571772
 7126.65000,  1.16772265
 7126.95000,  1.16592631
 7127.25000,  1.17729633
 7127.55000,  1.18542064
 7127.85000,  1.20235782
 7128.15000,  1.21296674
 7128.45000,  1.22394565
 7128.75000,  1.24006686
 7129.05000,  1.24466061
 7129.35000,  1.24768766
 7129.65000,  1.24810087
 7129.95000,  1.24743139
 7130.25000,  1.23486950
 7130.55000,  1.22459365
 7130.85000,  1.21624671
 7131.15000,  1.20436482
 7131.45000,  1.19545133
 7131.75000,  1.17871101
 7132.05000,  1.16726276
 7133.05000,  1.12816025
 7134.05000,  1.10131521
 7135.05000,  1.07009944
 7136.05000,  1.04741025
 7137.05000,  1.03835227
 7138.05000,  1.02150440
 7139.05000,  1.01649227
 7140.05000,  1.01166921
 7141.05000,  1.01114767
 7142.05000,  1.01490753
 7143.05000,  1.01239020
 7144.05000,  1.01552653
 7145.05000,  1.00517256
 7146.05000,  0.98131505
 7147.05000,  0.96793280
 7148.05000,  0.95475075
 7149.05000,  0.94300651
 7150.05000,  0.91861943
 7151.05000,  0.91101123
 7152.05000,  0.90197210
 7153.05000,  0.90026461
 7154.05000,  0.89720755
 7155.05000,  0.89981478
 7156.05000,  0.89967831
 7157.05000,  0.90136282
 7158.05000,  0.90920113
 7159.05000,  0.91614382
 7160.05000,  0.92112227
 7161.05000,  0.93184061
 7162.05000,  0.94513161
 7163.05000,  0.95291810
 7164.05000,  0.96673707
 7165.05000,  0.97294995
 7166.05000,  0.98107001
 7167.05000,  0.98908084
 7168.05000,  0.99281154
 7169.05000,  1.00186112
 7170.05000,  1.00311592
 7171.05000,  1.01230636
 7172.05000,  1.01648589
 7173.05000,  1.02066461
 7174.05000,  1.01883887
 7175.05000,  1.02967343
 7176.05000,  1.03117908
 7177.05000,  1.03220945
 7178.05000,  1.03370201
 7179.05000,  1.03466887
 7180.05000,  1.03727318
 7181.05000,  1.03693302
 7182.05000,  1.03829231
 7183.05000,  1.03822775
 7184.05000,  1.03701984
 7185.05000,  1.03639155
 7186.05000,  1.03261420
 7187.05000,  1.03111232
 7188.05000,  1.02695493
 7189.05000,  1.02501353
 7190.05000,  1.02451349
 7191.05000,  1.01558668
 7192.05000,  1.01197731
 7193.05000,  1.00942293
 7194.05000,  1.00208004
 7195.05000,  1.00367879
 7196.05000,  1.00400671
 7197.05000,  0.99725030
 7198.05000,  0.99440677
 7199.05000,  0.99181296
 7200.05000,  0.98968073
 7201.05000,  0.98969323
 7202.05000,  0.98710251
 7203.05000,  0.98441079
 7204.05000,  0.98353025
 7205.05000,  0.98232075
 7206.05000,  0.97904076
 7207.05000,  0.98281021
 7208.05000,  0.98386956
 7209.05000,  0.98277661
 7210.05000,  0.98464929
 7211.05000,  0.98461416
 7212.05000,  0.98545662
 7213.05000,  0.98408785
 7214.05000,  0.98535069
 7215.05000,  0.98635405
 7216.05000,  0.99034315
 7217.05000,  0.98885606
 7218.05000,  0.99256140
 7219.05000,  0.99773007
 7220.05000,  0.99605297
 7221.05000,  0.99700497
 7222.05000,  1.00034811
 7223.05000,  0.99818159
 7224.05000,  0.99965912
 7225.05000,  1.00200375
 7226.05000,  1.00072227
 7227.05000,  1.00027539
 7228.05000,  1.00151520
 7229.05000,  1.00014890
 7230.05000,  0.99786529
 7231.05000,  0.99868838
 7232.05000,  0.99510418
 7233.05000,  0.99759952
 7234.05000,  0.99546239
 7235.05000,  0.99202718
 7236.05000,  0.99196781
 7237.05000,  0.99408009
 7238.05000,  0.99455558
 7239.05000,  0.99007562
 7240.05000,  0.99232716
 7241.05000,  0.99330242
 7242.05000,  0.99109466
 7243.05000,  0.99439735
 7244.05000,  0.99539836
 7245.05000,  0.99439599
 7246.05000,  0.99634143
 7247.05000,  1.00243864
 7248.05000,  0.99767679
 7249.05000,  0.99821469
 7250.05000,  0.99762836
 7251.05000,  1.00411893
 7252.05000,  1.00665321
 7253.05000,  1.00504853
 7254.05000,  1.01636080
 7255.05000,  1.00761268
 7256.05000,  1.00876668
 7257.05000,  1.00812074
 7258.05000,  1.00922205
 7259.05000,  1.01382705
 7260.05000,  1.00764231
 7261.05000,  1.01627203
 7262.05000,  1.01934547
 7263.05000,  1.02924540
 7264.05000,  1.02402287
 7265.05000,  0.99182849
 7266.05000,  1.01510612
 7267.05000,  1.01423312
 7268.05000,  1.01491475
 7269.05000,  1.01279450
 7270.05000,  1.01349217
 7271.05000,  1.01508570
 7272.05000,  1.01473939
 7273.05000,  1.01357853
 7274.05000,  1.00348388
 7275.05000,  1.00807853
 7276.05000,  1.00579977
 7277.05000,  1.00908498
 7278.05000,  1.00744816
 7279.05000,  1.00881155
 7280.05000,  1.01131021
 7281.05000,  1.00516915
 7282.05000,  1.00587078
 7283.05000,  1.00562949
 7284.05000,  1.00531723
 7285.05000,  1.00692025
 7286.05000,  1.00314461
 7287.05000,  0.99835864
 7288.05000,  1.00109236
 7289.05000,  0.99842095
 7290.05000,  0.99674073
 7291.05000,  0.99928037
 7292.05000,  0.99712235
 7293.05000,  0.99614267
 7294.05000,  0.99396674
 7295.05000,  0.99189900
 7296.05000,  0.99229420
 7297.05000,  0.99616582
 7298.05000,  0.99370196
 7299.05000,  0.99138810
 7300.05000,  0.99071763
 7301.05000,  0.99069895
 7302.05000,  0.98927187
 7303.05000,  0.98788343
 7304.05000,  0.98981786
 7305.05000,  0.99111912
 7306.05000,  0.99254104
 7307.05000,  0.99109458
 7308.05000,  0.99003702
 7309.05000,  0.99223521
 7310.05000,  0.99412844
 7311.05000,  0.99355700
 7312.05000,  0.99268053
