#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_21.001: FeXANES_GT5_flakysmooth2_Fe_21.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_21.001
 7032.05000,  5.57922e-4
 7037.05000,  4.15912e-4
 7042.05000,  2.23563e-4
 7047.05000, -3.53470e-5
 7052.05000, -1.46796e-4
 7057.05000, -2.06319e-4
 7062.05000, -3.58982e-4
 7067.05000, -6.31779e-4
 7072.05000,  1.11248e-4
 7077.05000, -2.63148e-4
 7082.05000,  8.91647e-4
 7087.05000,  0.00183332
 7092.05000,  0.00310583
 7097.05000,  0.00508246
 7102.05000,  0.00910108
 7102.35000,  0.00948970
 7102.65000,  0.00955014
 7102.95000,  0.01002563
 7103.25000,  0.01033567
 7103.55000,  0.01081823
 7103.85000,  0.01140867
 7104.15000,  0.01165013
 7104.45000,  0.01187904
 7104.75000,  0.01223193
 7105.05000,  0.01320492
 7105.35000,  0.01373936
 7105.65000,  0.01395947
 7105.95000,  0.01469689
 7106.25000,  0.01540588
 7106.55000,  0.01615791
 7106.85000,  0.01703592
 7107.15000,  0.01750678
 7107.45000,  0.01896485
 7107.75000,  0.02002263
 7108.05000,  0.02126705
 7108.35000,  0.02260148
 7108.65000,  0.02443151
 7108.95000,  0.02639951
 7109.25000,  0.02925215
 7109.55000,  0.03275243
 7109.85000,  0.03774881
 7110.15000,  0.04498561
 7110.45000,  0.05202137
 7110.75000,  0.06453014
 7111.05000,  0.07243322
 7111.35000,  0.07742307
 7111.65000,  0.07863126
 7111.95000,  0.08051988
 7112.25000,  0.08281869
 7112.55000,  0.08634317
 7112.85000,  0.08808035
 7113.15000,  0.08923661
 7113.45000,  0.09061381
 7113.75000,  0.09172055
 7114.05000,  0.09324341
 7114.35000,  0.09888451
 7114.65000,  0.10380293
 7114.95000,  0.11099891
 7115.25000,  0.11619565
 7115.55000,  0.13066914
 7115.85000,  0.14084353
 7116.15000,  0.17057729
 7116.45000,  0.19554283
 7116.75000,  0.22068048
 7117.05000,  0.24825974
 7117.35000,  0.27921894
 7117.65000,  0.30535766
 7117.95000,  0.34458727
 7118.25000,  0.38980248
 7118.55000,  0.45525924
 7118.85000,  0.51449014
 7119.15000,  0.57558369
 7119.45000,  0.63341688
 7119.75000,  0.67627065
 7120.05000,  0.73660870
 7120.35000,  0.77675689
 7120.65000,  0.80550143
 7120.95000,  0.82733287
 7121.25000,  0.86598491
 7121.55000,  0.89526342
 7121.85000,  0.91521785
 7122.15000,  0.94326732
 7122.45000,  1.00192640
 7122.75000,  1.02025331
 7123.05000,  1.05284871
 7123.35000,  1.10024270
 7123.65000,  1.12810205
 7123.95000,  1.15294911
 7124.25000,  1.17032930
 7124.55000,  1.18452473
 7124.85000,  1.18774342
 7125.15000,  1.18979861
 7125.45000,  1.19447901
 7125.75000,  1.19035489
 7126.05000,  1.18864098
 7126.35000,  1.19193927
 7126.65000,  1.19241000
 7126.95000,  1.20230780
 7127.25000,  1.20968620
 7127.55000,  1.21860702
 7127.85000,  1.23109583
 7128.15000,  1.24445379
 7128.45000,  1.26089517
 7128.75000,  1.26369520
 7129.05000,  1.27323763
 7129.35000,  1.27862072
 7129.65000,  1.27288037
 7129.95000,  1.26607867
 7130.25000,  1.25714572
 7130.55000,  1.24325943
 7130.85000,  1.22764554
 7131.15000,  1.21382605
 7131.45000,  1.19651800
 7131.75000,  1.17980434
 7132.05000,  1.16400652
 7133.05000,  1.12657362
 7134.05000,  1.09490334
 7135.05000,  1.07805739
 7136.05000,  1.04886381
 7137.05000,  1.03319226
 7138.05000,  1.02199559
 7139.05000,  1.01522950
