#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_4.001: FeXANES_GT5_flakysmooth2_Fe_4.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_4.001
 7121.25000,  0.47972937
 7121.55000,  0.51479565
 7121.85000,  0.57345746
 7122.15000,  0.61839282
 7122.45000,  0.66131102
 7122.75000,  0.68446837
 7123.05000,  0.71335320
 7123.35000,  0.77220330
 7123.65000,  0.79915422
 7123.95000,  0.82181398
 7124.25000,  0.85477425
 7124.55000,  0.88230371
 7124.85000,  0.91000556
 7125.15000,  0.93362811
 7125.45000,  0.95585251
 7125.75000,  0.98025821
 7126.05000,  0.99543498
 7126.35000,  1.01689783
 7126.65000,  1.02581295
 7126.95000,  1.05052108
 7127.25000,  1.06496124
 7127.55000,  1.07468465
 7127.85000,  1.08585123
 7128.15000,  1.09565196
 7128.45000,  1.10340291
 7128.75000,  1.10949117
 7129.05000,  1.11209676
 7129.35000,  1.11285947
 7129.65000,  1.11682774
 7129.95000,  1.11771984
 7130.25000,  1.11809438
 7130.55000,  1.11417535
 7130.85000,  1.10858478
 7131.15000,  1.10959844
 7131.45000,  1.11009031
 7131.75000,  1.10652705
 7132.05000,  1.10625902
 7133.05000,  1.10505815
 7134.05000,  1.09879109
 7135.05000,  1.09440733
 7136.05000,  1.08385106
 7137.05000,  1.08357204
 7138.05000,  1.07104790
 7139.05000,  1.06120459
 7140.05000,  1.04959361
 7141.05000,  1.04310417
 7142.05000,  1.04106894
 7143.05000,  1.03384014
 7144.05000,  1.02913614
 7145.05000,  1.02644579
 7146.05000,  1.02204412
 7147.05000,  1.01512949
 7148.05000,  1.00603690
 7149.05000,  0.99049149
 7150.05000,  0.98080098
 7151.05000,  0.95797686
 7152.05000,  0.95072283
 7153.05000,  0.94119476
 7154.05000,  0.93442216
 7155.05000,  0.93129005
 7156.05000,  0.92661666
 7157.05000,  0.92489177
 7158.05000,  0.92316194
 7159.05000,  0.92422252
 7160.05000,  0.92351936
 7161.05000,  0.92490931
 7162.05000,  0.93569401
 7163.05000,  0.94203170
 7164.05000,  0.95191390
 7165.05000,  0.95937788
 7166.05000,  0.96562467
 7167.05000,  0.97030185
 7168.05000,  0.97572201
 7169.05000,  0.98284628
 7170.05000,  0.99209369
 7171.05000,  0.99666560
 7172.05000,  1.00276835
 7173.05000,  1.00585879
 7174.05000,  1.01353574
 7175.05000,  1.01681223
 7176.05000,  1.01663776
 7177.05000,  1.02036009
 7178.05000,  1.02192217
 7179.05000,  1.02186032
 7180.05000,  1.02120470
 7181.05000,  1.01875301
 7182.05000,  1.01875027
 7183.05000,  1.01421624
 7184.05000,  1.01531881
 7185.05000,  1.01523381
 7186.05000,  1.01228975
 7187.05000,  1.01414204
 7188.05000,  1.01982685
 7189.05000,  1.02216351
 7190.05000,  1.02879512
 7191.05000,  1.02428777
 7192.05000,  1.02464953
 7193.05000,  1.02052695
 7194.05000,  1.02057561
 7195.05000,  1.02035102
 7196.05000,  1.02186504
 7197.05000,  1.02076071
 7198.05000,  1.01726291
 7199.05000,  1.01739159
 7200.05000,  1.01067627
 7201.05000,  1.01080675
 7202.05000,  1.01073024
 7203.05000,  1.00679506
 7204.05000,  1.00684651
 7205.05000,  1.00501302
 7206.05000,  1.00567297
 7207.05000,  1.00036286
 7208.05000,  0.99354887
 7209.05000,  0.99447848
 7210.05000,  0.98745105
 7211.05000,  0.98741725
 7212.05000,  0.98277940
 7213.05000,  0.97824493
 7214.05000,  0.97837278
 7215.05000,  0.97392872
 7216.05000,  0.97527792
 7217.05000,  0.97431027
 7218.05000,  0.97361116
 7219.05000,  0.97422528
 7220.05000,  0.97193803
 7221.05000,  0.97202138
 7222.05000,  0.97430810
 7223.05000,  0.97476453
 7224.05000,  0.97742306
 7225.05000,  0.97872335
 7226.05000,  0.97743036
 7227.05000,  0.98102157
 7228.05000,  0.97856314
 7229.05000,  0.98035119
 7230.05000,  0.98147326
 7231.05000,  0.98271774
 7232.05000,  0.98104465
 7233.05000,  0.98256831
 7234.05000,  0.98091108
 7235.05000,  0.98485682
 7236.05000,  0.98883054
 7237.05000,  0.98820862
 7238.05000,  0.99082499
 7239.05000,  0.99229699
 7240.05000,  0.99505212
 7241.05000,  0.99776551
 7242.05000,  0.99917250
 7243.05000,  1.00159917
 7244.05000,  0.99947278
 7245.05000,  1.00071609
 7246.05000,  0.99961255
 7247.05000,  1.00486483
 7248.05000,  1.00268689
 7249.05000,  1.00114404
 7250.05000,  1.00301483
 7251.05000,  1.00537543
 7252.05000,  1.00165823
 7253.05000,  0.99926840
 7254.05000,  1.00565154
 7255.05000,  1.01089373
 7256.05000,  1.00218984
 7257.05000,  1.00260714
 7258.05000,  1.00516073
 7259.05000,  1.00862098
 7260.05000,  1.00656567
 7261.05000,  1.00826671
 7262.05000,  1.01260278
 7263.05000,  1.04630699
 7264.05000,  1.05917440
 7265.05000,  1.01602313
 7266.05000,  1.01324935
 7267.05000,  1.01406512
 7268.05000,  1.01774095
 7269.05000,  1.01038564
 7270.05000,  1.01094541
 7271.05000,  1.01550587
 7272.05000,  1.01919035
 7273.05000,  1.01724476
 7274.05000,  1.01044454
 7275.05000,  1.00778611
 7276.05000,  1.00678137
 7277.05000,  1.00691360
 7278.05000,  1.00660333
 7279.05000,  1.00812918
 7280.05000,  1.01439277
 7281.05000,  1.00980826
 7282.05000,  1.00700431
 7283.05000,  1.00758398
 7284.05000,  1.00689796
 7285.05000,  1.00283268
 7286.05000,  1.00182262
 7287.05000,  0.99948914
 7288.05000,  1.00190894
 7289.05000,  0.99661958
 7290.05000,  0.99841804
 7291.05000,  0.99984169
 7292.05000,  1.00206796
 7293.05000,  1.00178437
 7294.05000,  1.00282120
 7295.05000,  0.99805984
 7296.05000,  0.99387243
 7297.05000,  0.99303667
 7298.05000,  0.99381938
 7299.05000,  0.99470274
 7300.05000,  0.99102769
 7301.05000,  0.99247309
 7302.05000,  0.99363845
 7303.05000,  0.99122165
 7304.05000,  0.98784637
 7305.05000,  0.98885552
 7306.05000,  0.99064080
 7307.05000,  0.99014543
 7308.05000,  0.99404178
 7309.05000,  0.99424002
 7310.05000,  0.99395410
 7311.05000,  0.99539388
 7312.05000,  0.99299750
